step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
108,4.3200,0.3745,0.0000,-0.5000,0.3334,-0.0032,0.0449,0.0199,-0.1662,-0.5424,0.2551,0.4787,0.2244,-0.00992,-3.13349,-0.0094,-0.1147,-0.1034,-0.0028,0.00000,0.00000,0.6280,1.1407
109,4.3600,0.3798,0.0000,-0.5000,0.3214,0.0166,0.0436,-0.0852,0.1393,-0.5294,0.2514,0.4915,0.2248,-0.01036,-3.13087,0.0319,-0.1315,-0.0806,0.0007,0.00000,0.00000,0.6335,1.1484
110,4.4000,0.3851,0.0000,-0.5000,0.3230,0.0158,0.0179,-0.0778,0.1646,-0.4976,0.2474,0.5040,0.2245,-0.00344,-3.11397,0.0013,-0.1069,-0.0944,0.0209,0.00000,0.00000,0.6389,1.1561
111,4.4400,0.3901,0.0000,-0.5000,0.3356,-0.0155,0.0220,0.0873,0.0847,-0.5125,0.2444,0.5172,0.2237,0.00122,-3.11395,-0.0174,-0.1040,-0.1138,0.0570,0.00000,0.00000,0.6443,1.1637
112,4.4800,0.3950,0.0000,-0.5000,0.3470,0.0045,0.0606,-0.0187,0.0490,-0.5510,0.2419,0.5309,0.2240,0.00239,-3.11950,0.0279,-0.1375,-0.0801,0.0004,0.00000,0.00000,0.6497,1.1712
113,4.5200,0.3997,0.0000,-0.5000,0.3578,-0.0114,0.0646,0.0640,-0.0138,-0.4641,0.2393,0.5448,0.2251,0.00384,-3.11955,-0.0022,-0.1288,-0.1440,0.0633,0.00000,0.00000,0.6551,1.1787
114,4.5600,0.4041,0.0000,-0.5000,0.3685,-0.0015,0.0409,0.0118,-0.0674,-0.5456,0.2373,0.5594,0.2256,0.00093,-3.12955,0.0368,-0.1164,-0.0928,0.0127,0.00000,0.00000,0.6605,1.1861
115,4.6000,0.4084,0.0000,-0.5000,0.3821,-0.0127,0.0431,0.0687,-0.2153,-0.4084,0.2354,0.5742,0.2259,-0.00454,-3.13762,0.0046,-0.1171,-0.1519,0.0789,0.00000,0.00000,0.6659,1.1934
116,4.6400,0.4123,0.0000,-0.5000,0.3927,0.0019,0.0275,-0.0085,-0.3153,-0.4517,0.2337,0.5895,0.2259,-0.01673,3.13123,0.0312,-0.1112,-0.0874,0.0234,0.00000,0.00000,0.6713,1.2006
117,4.6800,0.4158,0.0000,-0.5000,0.3671,0.0192,0.0142,-0.0990,0.1955,-0.4982,0.2316,0.6046,0.2254,-0.01702,-3.13766,0.0075,-0.1053,-0.0965,0.0124,0.00000,0.00000,0.6767,1.2078
118,4.7200,0.4191,0.0000,-0.5000,0.3731,0.0085,0.0229,-0.0415,0.1482,-0.4066,0.2295,0.6196,0.2249,-0.00965,-3.09866,-0.0103,-0.1229,-0.1271,0.0541,0.00000,0.00000,0.6820,1.2149
119,4.7600,0.4221,0.0000,-0.5000,0.3931,-0.0048,0.0352,0.0278,-0.1023,-0.4618,0.2283,0.6350,0.2246,-0.01021,-3.08888,0.0133,-0.1180,-0.1039,0.0433,0.00000,0.00000,0.6873,1.2219
120,4.8000,0.4248,0.0000,-0.5000,0.3838,0.0153,0.0168,-0.0801,0.1659,-0.6148,0.2273,0.6508,0.2243,-0.00926,-3.05258,0.0208,-0.0924,-0.0241,-0.0145,0.00000,0.00000,0.6927,1.2288
121,4.8400,0.4274,0.0000,-0.5000,0.4008,0.0069,0.0272,-0.0320,-0.0954,-0.4892,0.2261,0.6665,0.2238,-0.00763,-2.83621,0.0160,-0.0992,-0.1127,0.0702,0.00000,0.00000,0.6980,1.2356
122,4.8800,0.4299,0.0000,-0.5000,0.4029,-0.0021,0.0462,0.0129,0.0232,-0.5881,0.2259,0.6828,0.2239,-0.00949,-1.50863,0.0343,-0.1055,-0.0830,0.0302,0.00000,0.00000,0.7033,1.2424
123,4.9200,0.4322,0.0000,-0.5000,0.4015,-0.0099,0.0229,0.0511,0.1480,-0.4726,0.2264,0.6991,0.2241,-0.00570,-0.20983,-0.0325,-0.1090,-0.0854,0.0008,0.00000,0.00000,0.7086,1.2491
124,4.9600,0.4344,0.0000,-0.5000,0.4115,0.0039,0.0175,-0.0202,0.0518,-0.3976,0.2270,0.7156,0.2233,-0.00291,-0.10215,0.0013,-0.1114,-0.0642,0.0403,0.00000,0.00000,0.7139,1.2557
125,5.0000,0.4362,0.0000,-0.5000,0.4120,0.0050,0.0347,-0.0228,0.1828,-0.4618,0.2276,0.7323,0.2229,0.00266,-0.08776,-0.0006,-0.0966,-0.0878,0.0311,0.00000,0.00000,0.7191,1.2622
126,5.0400,0.4377,0.0000,-0.5000,0.4313,-0.0011,0.0484,0.0121,0.0097,-0.6287,0.2285,0.7494,0.2229,0.00561,-0.07024,0.0229,-0.0846,-0.0680,0.0613,0.00000,0.00000,0.7244,1.2687
127,5.0800,0.4390,0.0000,-0.5000,0.4428,-0.0050,0.0434,0.0284,-0.0234,-0.5157,0.2303,0.7670,0.2233,0.00467,-0.04482,0.0017,-0.1077,-0.0764,-0.0043,0.00000,0.00000,0.7296,1.2750
128,5.1200,0.4403,0.0000,-0.5000,0.4458,-0.0075,0.0420,0.0411,0.0732,-0.5040,0.2326,0.7848,0.2234,0.00566,-0.02563,-0.0035,-0.1070,-0.0862,0.0696,0.00000,0.00000,0.7349,1.2813
129,5.1600,0.4412,0.0000,-0.5000,0.4520,0.0028,0.0525,-0.0089,0.1275,-0.5532,0.2350,0.8029,0.2237,0.00998,-0.01843,0.0242,-0.1003,-0.0905,0.0321,0.00000,0.00000,0.7401,1.2875
130,5.2000,0.4419,0.0000,-0.5000,0.4707,0.0140,0.0300,-0.0687,-0.0554,-0.5370,0.2374,0.8214,0.2237,0.00987,-0.03000,0.0135,-0.1030,-0.0500,0.0129,0.00000,0.00000,0.7453,1.2936
131,5.2400,0.4425,0.0000,-0.5000,0.4825,-0.0021,0.0282,0.0156,-0.1064,-0.4849,0.2403,0.8403,0.2231,0.00672,-0.03352,0.0059,-0.0910,-0.0884,0.0540,0.00000,0.00000,0.7505,1.2996
132,5.2800,0.4427,0.0000,-0.5000,0.4935,0.0072,0.0510,-0.0323,-0.1249,-0.6467,0.2440,0.8595,0.2231,0.00121,-0.03123,0.0399,-0.0999,-0.0646,0.0331,0.00000,0.00000,0.7557,1.3056
133,5.3200,0.4426,0.0000,-0.5000,0.4993,-0.0010,0.0618,0.0071,-0.0877,-0.4720,0.2481,0.8790,0.2241,-0.00245,-0.03141,0.0158,-0.1238,-0.1156,0.0237,0.00000,0.00000,0.7609,1.3115
134,5.3600,0.4424,0.0000,-0.5000,0.4952,-0.0046,0.0354,0.0254,0.1188,-0.5598,0.2530,0.8984,0.2245,-0.00169,-0.02394,0.0230,-0.0995,-0.0767,0.0474,0.00000,0.00000,0.7661,1.3172
135,5.4000,0.4418,0.0000,-0.5000,0.5180,0.0011,0.0205,-0.0016,-0.2221,-0.5413,0.2581,0.9181,0.2241,-0.00487,-0.02214,0.0244,-0.0877,-0.0868,0.0335,0.00000,0.00000,0.7712,1.3229
136,5.4400,0.4410,0.0000,-0.5000,0.5156,0.0189,0.0497,-0.0952,-0.0678,-0.5902,0.2634,0.9381,0.2242,-0.01107,-0.02601,0.0545,-0.1289,-0.0933,0.0187,0.00000,0.00000,0.7763,1.3286
137,5.4800,0.4399,0.0000,-0.5000,0.5241,-0.0009,0.0248,0.0041,-0.1562,-0.4280,0.2690,0.9581,0.2246,-0.01529,-0.03129,0.0045,-0.1001,-0.0865,0.0344,0.00000,0.00000,0.7815,1.3341
138,5.5200,0.4385,0.0000,-0.5000,0.5277,-0.0076,0.0225,0.0404,-0.1608,-0.6285,0.2760,0.9779,0.2241,-0.02224,-0.02339,0.0550,-0.0828,-0.0789,0.0835,0.00000,0.00000,0.7866,1.3395
139,5.5600,0.4368,0.0000,-0.5000,0.5295,0.0016,0.0381,-0.0098,-0.1568,-0.5668,0.2832,0.9977,0.2246,-0.02844,-0.01909,0.0306,-0.1092,-0.1070,0.0048,0.00000,0.00000,0.7917,1.3449
140,5.6000,0.4349,0.0000,-0.5000,0.5148,0.0221,0.0342,-0.1165,0.0990,-0.6195,0.2902,1.0175,0.2252,-0.02932,-0.02277,0.0599,-0.1220,-0.0896,0.0202,0.00000,0.00000,0.7968,1.3502
141,5.6400,0.4328,0.0000,-0.5000,0.5171,-0.0035,0.0273,0.0186,0.0427,-0.4575,0.2975,1.0369,0.2255,-0.02550,-0.02653,0.0210,-0.1113,-0.1391,0.0646,0.00000,0.00000,0.8019,1.3553
142,5.6800,0.4305,0.0000,-0.5000,0.5179,-0.0087,0.0209,0.0454,0.0682,-0.6738,0.3063,1.0559,0.2253,-0.02426,-0.01886,0.0588,-0.0856,-0.0757,0.0571,0.00000,0.00000,0.8069,1.3604
143,5.7200,0.4280,0.0000,-0.5000,0.5241,0.0033,0.0451,-0.0169,-0.0469,-0.5455,0.3151,1.0749,0.2259,-0.02431,-0.01633,0.0498,-0.1255,-0.1189,0.0357,0.00000,0.00000,0.8120,1.3654
144,5.7600,0.4253,0.0000,-0.5000,0.5292,-0.0025,0.0134,0.0123,-0.1510,-0.6637,0.3244,1.0939,0.2260,-0.02892,-0.01455,0.0442,-0.0842,-0.0844,0.0656,0.00000,0.00000,0.8170,1.3704
145,5.8000,0.4225,0.0000,-0.5000,0.5246,0.0033,0.0163,-0.0189,-0.0984,-0.4650,0.3342,1.1125,0.2258,-0.03384,-0.01238,0.0357,-0.1240,-0.1272,0.0057,0.00000,0.00000,0.8220,1.3752
146,5.8400,0.4194,0.0000,-0.5000,0.5238,0.0062,0.0239,-0.0323,-0.1406,-0.5251,0.3439,1.1310,0.2258,-0.03867,-0.01318,0.0595,-0.1023,-0.1157,0.0754,0.00000,0.00000,0.8270,1.3800
147,5.8800,0.4161,0.0000,-0.5000,0.5219,0.0097,0.0141,-0.0526,-0.1680,-0.5694,0.3540,1.1492,0.2260,-0.04531,-0.01427,0.0486,-0.1103,-0.0986,0.0182,0.00000,0.00000,0.8320,1.3846
148,5.9200,0.4126,0.0000,-0.5000,0.5151,-0.0096,0.0040,0.0449,-0.1294,-0.5745,0.3647,1.1668,0.2258,-0.05079,-0.01186,0.0223,-0.0947,-0.1138,0.0828,0.00000,0.00000,0.8370,1.3892
149,5.9600,0.4089,0.0000,-0.5000,0.5021,0.0007,0.0126,-0.0091,0.0114,-0.4957,0.3759,1.1839,0.2258,-0.05288,-0.00731,0.0412,-0.1133,-0.1149,0.0104,0.00000,0.00000,0.8420,1.3937
150,6.0000,0.4050,0.0000,-0.5000,0.4876,0.0168,0.0096,-0.0895,0.1539,-0.6000,0.3865,1.2008,0.2257,-0.04915,-0.00914,0.0285,-0.1155,-0.1081,0.0362,0.00000,0.00000,0.8470,1.3981
151,6.0400,0.4010,0.0000,-0.5000,0.4829,0.0097,0.0126,-0.0516,0.1511,-0.5511,0.3972,1.2173,0.2255,-0.04259,-0.01237,0.0309,-0.1089,-0.1174,0.0338,0.00000,0.00000,0.8519,1.4024
152,6.0800,0.3969,0.0000,-0.5000,0.4919,-0.0023,0.0055,0.0106,-0.0777,-0.6356,0.4087,1.2333,0.2251,-0.04245,-0.01168,0.0330,-0.0942,-0.0909,0.0554,0.00000,0.00000,0.8568,1.4066
153,6.1200,0.3928,0.0000,-0.5000,0.4881,-0.0084,0.0190,0.0400,-0.0637,-0.5102,0.4209,1.2487,0.2251,-0.04529,-0.00762,0.0230,-0.1094,-0.1181,0.0263,0.00000,0.00000,0.8618,1.4107
154,6.1600,0.3885,0.0000,-0.5000,0.4770,0.0122,0.0246,-0.0659,0.0457,-0.5855,0.4330,1.2638,0.2254,-0.04564,-0.00657,0.0570,-0.1066,-0.0996,0.0319,0.00000,0.00000,0.8667,1.4147
155,6.2000,0.3841,0.0000,-0.5000,0.4642,0.0125,0.0180,-0.0684,0.2041,-0.5322,0.4448,1.2788,0.2256,-0.03995,-0.00956,0.0156,-0.1211,-0.1086,0.0336,0.00000,0.00000,0.8716,1.4187
156,6.2400,0.3796,0.0000,-0.5000,0.4801,-0.0062,-0.0054,0.0311,-0.1682,-0.5175,0.4572,1.2933,0.2250,-0.04035,-0.00953,0.0197,-0.0860,-0.0989,0.0574,0.00000,0.00000,0.8764,1.4225
157,6.2800,0.3750,0.0000,-0.5000,0.4702,-0.0056,0.0364,0.0270,0.0032,-0.6229,0.4704,1.3070,0.2249,-0.04358,-0.00518,0.0443,-0.1138,-0.1223,0.0601,0.00000,0.00000,0.8813,1.4263
158,6.3200,0.3703,0.0000,-0.5000,0.4619,0.0095,0.0327,-0.0524,0.0903,-0.4998,0.4832,1.3207,0.2259,-0.04145,-0.00486,0.0136,-0.1325,-0.1138,-0.0134,0.00000,0.00000,0.8861,1.4300
159,6.3600,0.3655,0.0000,-0.5000,0.4556,0.0071,0.0104,-0.0376,0.1113,-0.5188,0.4961,1.3341,0.2257,-0.03705,-0.00629,0.0437,-0.0969,-0.1092,0.0727,0.00000,0.00000,0.8910,1.4335
160,6.4000,0.3607,0.0000,-0.5000,0.4508,0.0186,0.0237,-0.0964,0.1676,-0.5104,0.5089,1.3473,0.2256,-0.03186,-0.00886,0.0484,-0.1247,-0.0975,0.0167,0.00000,0.00000,0.8958,1.4370
161,6.4400,0.3557,0.0000,-0.5000,0.4661,0.0045,0.0102,-0.0213,-0.1569,-0.5979,0.5220,1.3603,0.2253,-0.03256,-0.01170,0.0379,-0.0870,-0.0890,0.0656,0.00000,0.00000,0.9006,1.4404
162,6.4800,0.3507,0.0000,-0.4995,0.4552,0.0042,0.0393,-0.0238,0.0550,-0.6357,0.5359,1.3725,0.2254,-0.03454,-0.01064,0.0568,-0.1283,-0.1132,0.0227,0.00000,0.00000,0.9054,1.4437
163,6.5200,0.3456,0.0000,-0.4980,0.4520,0.0117,0.0321,-0.0616,0.0641,-0.5392,0.5497,1.3846,0.2261,-0.03216,-0.01213,0.0423,-0.1244,-0.0984,0.0139,0.00000,0.00000,0.9102,1.4469
164,6.5600,0.3404,0.0000,-0.4957,0.4551,0.0046,0.0144,-0.0230,-0.0492,-0.5395,0.5636,1.3963,0.2260,-0.03239,-0.01331,0.0477,-0.1164,-0.1102,0.0539,0.00000,0.00000,0.9149,1.4501
165,6.6000,0.3352,0.0000,-0.4933,0.4540,-0.0149,0.0105,0.0764,-0.0421,-0.4555,0.5783,1.4072,0.2256,-0.03404,-0.01061,0.0076,-0.1110,-0.1257,0.0277,0.00000,0.00000,0.9197,1.4531
166,6.6400,0.3299,0.0000,-0.4910,0.4590,-0.0053,0.0332,0.0269,-0.1733,-0.5377,0.5932,1.4176,0.2256,-0.03932,-0.00688,0.0633,-0.1068,-0.1108,0.0668,0.00000,0.00000,0.9244,1.4560
167,6.6800,0.3244,0.0000,-0.4889,0.4464,0.0089,0.0291,-0.0473,-0.0123,-0.5483,0.6080,1.4281,0.2263,-0.04224,-0.00618,0.0549,-0.1045,-0.1176,-0.0000,0.00000,0.00000,0.9291,1.4588
168,6.7200,0.3189,0.0000,-0.4866,0.4370,0.0038,0.0173,-0.0213,0.0742,-0.4372,0.6225,1.4383,0.2264,-0.04074,-0.00702,0.0279,-0.1220,-0.1245,0.0604,0.00000,0.00000,0.9338,1.4616
169,6.7600,0.3133,0.0000,-0.4847,0.4438,0.0149,0.0098,-0.0767,-0.1516,-0.6265,0.6371,1.4484,0.2260,-0.04360,-0.00837,0.0710,-0.1003,-0.0850,0.0484,0.00000,0.00000,0.9385,1.4642
170,6.8000,0.3077,0.0000,-0.4828,0.4262,0.0057,0.0218,-0.0327,0.1113,-0.4630,0.6517,1.4579,0.2261,-0.04310,-0.00952,0.0213,-0.1312,-0.1350,0.0036,0.00000,0.00000,0.9432,1.4668
171,6.8400,0.3020,0.0000,-0.4811,0.4394,-0.0205,0.0068,0.1032,-0.2289,-0.3683,0.6667,1.4664,0.2259,-0.04643,-0.00712,0.0140,-0.1010,-0.1250,0.0843,0.00000,0.00000,0.9478,1.4693
172,6.8800,0.2963,0.0000,-0.4803,0.4336,0.0063,0.0105,-0.0364,-0.2395,-0.6181,0.6820,1.4746,0.2255,-0.05666,-0.00351,0.0847,-0.0837,-0.0874,0.0110,0.00000,0.00000,0.9525,1.4716
173,6.9200,0.2905,0.0000,-0.4798,0.4136,0.0152,0.0190,-0.0823,-0.0285,-0.4164,0.6965,1.4831,0.2258,-0.06054,-0.00542,0.0294,-0.1146,-0.1347,0.0148,0.00000,0.00000,0.9571,1.4739
174,6.9600,0.2847,0.0000,-0.4797,0.4065,-0.0044,-0.0076,0.0182,-0.0762,-0.4907,0.7110,1.4909,0.2254,-0.06233,-0.00542,0.0303,-0.0761,-0.1171,0.0682,0.00000,0.00000,0.9617,1.4761
175,7.0000,0.2790,0.0000,-0.4801,0.3915,-0.0005,0.0171,-0.0031,0.0679,-0.5061,0.7255,1.4978,0.2251,-0.06248,-0.00312,0.0289,-0.1124,-0.1200,0.0268,0.00000,0.00000,0.9663,1.4782
176,7.0400,0.2732,0.0000,-0.4811,0.3806,0.0120,0.0191,-0.0668,0.0968,-0.5183,0.7395,1.5047,0.2253,-0.05901,-0.00356,0.0236,-0.1143,-0.1132,0.0157,0.00000,0.00000,0.9709,1.4802
177,7.0800,0.2675,0.0000,-0.4823,0.3736,0.0153,0.0060,-0.0841,0.0644,-0.4600,0.7531,1.5116,0.2252,-0.05626,-0.00575,0.0210,-0.1203,-0.0960,0.0228,0.00000,0.00000,0.9755,1.4821
178,7.1200,0.2618,0.0000,-0.4840,0.3616,0.0132,-0.0038,-0.0723,0.1451,-0.5381,0.7666,1.5180,0.2244,-0.05150,-0.00773,0.0329,-0.0839,-0.0836,0.0200,0.00000,0.00000,0.9800,1.4839
179,7.1600,0.2562,0.0000,-0.4859,0.3716,0.0030,0.0155,-0.0185,-0.1343,-0.5515,0.7802,1.5239,0.2239,-0.05247,-0.00881,0.0185,-0.1081,-0.1048,0.0474,0.00000,0.00000,0.9846,1.4856
180,7.2000,0.2507,0.0000,-0.4876,0.3642,-0.0052,0.0460,0.0222,-0.0674,-0.6837,0.7940,1.5289,0.2245,-0.05605,-0.00669,0.0621,-0.0934,-0.1193,0.0443,0.00000,0.00000,0.9891,1.4872
181,7.2400,0.2452,0.0000,-0.4891,0.3573,-0.0043,0.0408,0.0163,-0.0766,-0.5014,0.8076,1.5333,0.2258,-0.05905,-0.00438,0.0283,-0.1287,-0.1416,0.0024,0.00000,0.00000,0.9936,1.4887
182,7.2800,0.2399,0.0000,-0.4904,0.3415,-0.0038,0.0053,0.0134,0.0265,-0.4727,0.8210,1.5374,0.2259,-0.05968,-0.00223,0.0343,-0.0911,-0.1105,0.0578,0.00000,0.00000,0.9981,1.4901
183,7.3200,0.2346,0.0000,-0.4916,0.3276,0.0082,0.0182,-0.0445,0.1149,-0.5023,0.8340,1.5414,0.2256,-0.05597,-0.00167,0.0436,-0.1034,-0.1494,0.0321,0.00000,0.00000,1.0025,1.4915
184,7.3600,0.2294,0.0000,-0.4926,0.3178,0.0181,0.0166,-0.0949,0.1640,-0.6189,0.8465,1.5455,0.2255,-0.05061,-0.00351,0.0276,-0.1075,-0.1095,0.0032,0.00000,0.00000,1.0070,1.4927
185,7.4000,0.2244,0.0000,-0.4935,0.3217,0.0130,0.0220,-0.0685,-0.0386,-0.5532,0.8589,1.5495,0.2254,-0.04910,-0.00605,0.0386,-0.1180,-0.1047,0.0500,0.00000,0.00000,1.0114,1.4938
186,7.4400,0.2194,0.0000,-0.4943,0.3206,-0.0014,0.0197,0.0044,-0.1404,-0.5066,0.8713,1.5526,0.2254,-0.05272,-0.00591,0.0462,-0.0979,-0.1200,0.0278,0.00000,0.00000,1.0159,1.4949
187,7.4800,0.2146,0.0000,-0.4949,0.3045,0.0033,-0.0021,-0.0235,0.0284,-0.6103,0.8836,1.5551,0.2248,-0.05524,-0.00453,0.0160,-0.0900,-0.0708,0.0109,0.00000,0.00000,1.0203,1.4958
188,7.5200,0.2098,0.0000,-0.4956,0.2846,0.0176,0.0190,-0.0951,0.2635,-0.5688,0.8954,1.5578,0.2243,-0.04819,-0.00582,0.0298,-0.1056,-0.1015,0.0234,0.00000,0.00000,1.0247,1.4967
189,7.5600,0.2052,0.0000,-0.4961,0.2832,-0.0109,0.0125,0.0553,0.2259,-0.5509,0.9069,1.5599,0.2240,-0.03780,-0.00579,-0.0105,-0.0781,-0.1066,0.0530,0.00000,0.00000,1.0290,1.4974
190,7.6000,0.2007,0.0000,-0.4966,0.3004,-0.0116,0.0294,0.0587,-0.1343,-0.4287,0.9188,1.5609,0.2238,-0.03807,-0.00242,0.0261,-0.1038,-0.1048,0.0228,0.00000,0.00000,1.0334,1.4981
191,7.6400,0.1963,0.0000,-0.4970,0.2969,0.0105,0.0366,-0.0666,-0.0726,-0.6469,0.9306,1.5623,0.2241,-0.04258,-0.00165,0.0485,-0.0903,-0.0994,0.0503,0.00000,0.00000,1.0377,1.4986
192,7.6800,0.1920,0.0000,-0.4973,0.2887,0.0293,0.0041,-0.1647,0.0239,-0.6164,0.9423,1.5644,0.2240,-0.04328,-0.00551,0.0194,-0.0945,-0.0885,-0.0082,0.00000,0.00000,1.0420,1.4991
193,7.7200,0.1878,0.0000,-0.4977,0.2890,0.0165,-0.0039,-0.0943,-0.0150,-0.4436,0.9538,1.5663,0.2228,-0.04290,-0.00996,0.0041,-0.1050,-0.1243,0.0524,0.00000,0.00000,1.0464,1.4995
194,7.7600,0.1837,0.0000,-0.4979,0.2879,-0.0161,0.0090,0.0754,0.0615,-0.5050,0.9655,1.5668,0.2219,-0.04131,-0.00892,-0.0207,-0.0780,-0.1350,0.0642,0.00000,0.00000,1.0506,1.4997
195,7.8000,0.1797,0.0000,-0.4982,0.2829,0.0163,0.0339,-0.0888,0.1081,-0.5152,0.9772,1.5672,0.2218,-0.03911,-0.00801,0.0319,-0.1037,-0.0723,-0.0210,0.00000,0.00000,1.0549,1.4999
196,7.8400,0.1757,0.0000,-0.4984,0.2759,0.0188,0.0371,-0.0981,0.1649,-0.6243,0.9885,1.5683,0.2221,-0.03294,-0.01157,0.0291,-0.0868,-0.0982,0.0681,0.00000,0.00000,1.0592,1.5000
197,7.8800,0.1718,0.0000,-0.4986,0.2844,0.0055,0.0268,-0.0286,-0.0123,-0.6101,1.0000,1.5687,0.2223,-0.03067,-0.01327,0.0347,-0.0844,-0.0968,0.0122,0.00000,0.00000,1.0634,1.5000
198,7.9200,0.1680,0.0000,-0.4988,0.2847,-0.0045,0.0415,0.0223,-0.0223,-0.5813,1.0114,1.5683,0.2225,-0.03219,-0.01235,0.0251,-0.1095,-0.1090,0.0598,0.00000,0.00000,1.0676,1.4999
199,7.9600,0.1643,0.0000,-0.4989,0.2824,-0.0134,0.0359,0.0677,-0.0061,-0.5134,1.0228,1.5672,0.2230,-0.03240,-0.00961,0.0119,-0.0905,-0.1203,0.0315,0.00000,0.00000,1.0718,1.4997
200,8.0000,0.1606,0.0000,-0.4990,0.2829,-0.0001,0.0364,-0.0009,-0.0602,-0.5941,1.0341,1.5659,0.2233,-0.03475,-0.00745,0.0363,-0.0998,-0.1047,0.0605,0.00000,0.00000,1.0760,1.4994
201,8.0400,0.1570,0.0000,-0.4992,0.2773,0.0065,0.0392,-0.0357,-0.0136,-0.4396,1.0453,1.5650,0.2239,-0.03570,-0.00762,0.0306,-0.1070,-0.1293,0.0236,0.00000,0.00000,1.0802,1.4990
202,8.0800,0.1535,0.0000,-0.4993,0.2719,0.0078,0.0188,-0.0419,0.0217,-0.5172,1.0563,1.5640,0.2237,-0.03595,-0.00842,0.0258,-0.0969,-0.0985,0.0537,0.00000,0.00000,1.0844,1.4985
203,8.1200,0.1500,0.0000,-0.4993,0.2801,0.0048,0.0272,-0.0250,-0.2013,-0.5389,1.0673,1.5629,0.2236,-0.04006,-0.00925,0.0421,-0.0905,-0.1180,0.0561,0.00000,0.00000,1.0885,1.4979
204,8.1600,0.1467,0.0000,-0.4994,0.2736,-0.0043,0.0250,0.0190,-0.1386,-0.5338,1.0781,1.5610,0.2236,-0.04695,-0.00800,0.0194,-0.0940,-0.1128,0.0253,0.00000,0.00000,1.0926,1.4972
205,8.2000,0.1434,0.0000,-0.4995,0.2452,0.0187,0.0346,-0.1015,0.2884,-0.6300,1.0886,1.5593,0.2238,-0.04305,-0.00817,0.0514,-0.1004,-0.0828,0.0315,0.00000,0.00000,1.0967,1.4964
206,8.2400,0.1402,0.0000,-0.4996,0.2549,0.0079,0.0200,-0.0403,-0.0091,-0.5601,1.0987,1.5581,0.2238,-0.03754,-0.01111,0.0223,-0.0876,-0.1160,0.0556,0.00000,0.00000,1.1008,1.4955
207,8.2800,0.1371,0.0000,-0.4996,0.2632,-0.0096,0.0077,0.0380,-0.1281,-0.5333,1.1089,1.5555,0.2232,-0.04181,-0.00967,0.0108,-0.0971,-0.1053,0.0433,0.00000,0.00000,1.1049,1.4946
208,8.3200,0.1341,0.0000,-0.4997,0.2593,0.0247,0.0297,-0.1422,-0.0947,-0.6481,1.1191,1.5532,0.2229,-0.04694,-0.01077,0.0689,-0.1004,-0.0894,0.0411,0.00000,0.00000,1.1089,1.4935
209,8.3600,0.1312,0.0000,-0.4997,0.2606,0.0206,0.0066,-0.1197,-0.1858,-0.5721,1.1293,1.5516,0.2227,-0.05225,-0.01572,0.0253,-0.0847,-0.1107,0.0348,0.00000,0.00000,1.1130,1.4923
210,8.4000,0.1284,0.0000,-0.4997,0.2398,0.0008,0.0141,-0.0088,0.1160,-0.5135,1.1391,1.5489,0.2220,-0.05271,-0.01655,0.0308,-0.0890,-0.1308,0.0488,0.00000,0.00000,1.1170,1.4911
211,8.4400,0.1257,0.0000,-0.4998,0.2420,0.0035,0.0242,-0.0217,-0.0423,-0.4526,1.1484,1.5460,0.2219,-0.05220,-0.01643,0.0230,-0.1011,-0.1087,0.0144,0.00000,0.00000,1.1210,1.4897
212,8.4800,0.1232,0.0000,-0.4998,0.2369,0.0058,0.0155,-0.0352,-0.0828,-0.6079,1.1575,1.5430,0.2216,-0.05543,-0.01647,0.0305,-0.0818,-0.0859,0.0384,0.00000,0.00000,1.1249,1.4883
213,8.5200,0.1207,0.0000,-0.4998,0.2204,-0.0142,0.0226,0.0692,0.1192,-0.4209,1.1661,1.5396,0.2215,-0.05351,-0.01438,-0.0222,-0.0958,-0.1323,0.0351,0.00000,0.00000,1.1289,1.4867
214,8.5600,0.1184,0.0000,-0.4998,0.2208,-0.0059,0.0288,0.0254,0.0020,-0.5308,1.1742,1.5358,0.2214,-0.05235,-0.01131,0.0166,-0.0899,-0.0933,0.0699,0.00000,0.00000,1.1328,1.4851
215,8.6000,0.1162,0.0000,-0.4999,0.2100,0.0005,0.0351,-0.0080,0.0999,-0.5261,1.1822,1.5323,0.2217,-0.04977,-0.00988,0.0077,-0.0904,-0.1128,0.0333,0.00000,0.00000,1.1368,1.4833
216,8.6400,0.1141,0.0000,-0.4999,0.2065,0.0039,0.0227,-0.0244,0.0591,-0.4201,1.1900,1.5290,0.2218,-0.04704,-0.00983,-0.0054,-0.1038,-0.1101,0.0348,0.00000,0.00000,1.1407,1.4815
217,8.6800,0.1122,0.0000,-0.4999,0.1936,0.0154,0.0266,-0.0761,0.1904,-0.4789,1.1977,1.5259,0.2216,-0.04192,-0.01122,0.0231,-0.0947,-0.1017,0.0387,0.00000,0.00000,1.1446,1.4796
218,8.7200,0.1105,0.0000,-0.4999,0.2028,0.0061,0.0143,-0.0315,-0.0601,-0.5952,1.2052,1.5229,0.2212,-0.03974,-0.01348,0.0076,-0.0653,-0.1015,0.0379,0.00000,0.00000,1.1484,1.4776
