step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
471,18.8400,0.4057,0.0000,0.1028,0.2373,0.0441,0.0014,-0.2229,0.3763,0.1046,-19.9909,-78.5636,0.3778,-0.01941,0.01760,-0.0489,-0.1259,-0.0810,0.0184,-0.00130,0.01035
472,18.8800,0.4057,0.0000,0.1028,0.2377,0.0344,0.0386,-0.1762,0.2286,0.0630,-19.9878,-78.5729,0.3772,-0.00760,-0.04753,-0.0311,-0.1405,-0.0884,-0.0083,-0.00892,0.00779
473,18.9200,0.4057,0.0000,0.1028,0.2365,0.0073,0.0588,-0.0397,0.1714,0.0224,-19.9857,-78.5824,0.3777,0.00013,-0.07705,-0.0271,-0.1504,-0.0943,0.0112,-0.01357,0.00746
474,18.9600,0.4057,0.0000,0.1028,0.2361,0.0093,0.0572,-0.0453,0.1095,-0.0416,-19.9842,-78.5918,0.3785,0.00485,-0.08741,-0.0012,-0.1531,-0.0701,-0.0092,-0.01642,0.00306
475,19.0000,0.4057,0.0000,0.1028,0.2283,0.0134,0.0492,-0.0664,0.2034,-0.0298,-19.9824,-78.6010,0.3790,0.01166,-0.10505,-0.0054,-0.1552,-0.0917,-0.0031,-0.01559,0.00225
476,19.0400,0.4057,0.0000,0.1028,0.2325,-0.0045,0.0311,0.0120,0.0958,0.1481,-19.9810,-78.6103,0.3790,0.01749,-0.11125,-0.0397,-0.1524,-0.1003,0.0041,-0.01893,0.00054
477,19.0800,0.4057,0.0000,0.1028,0.2406,0.0129,0.0370,-0.0670,-0.0777,0.0355,-19.9795,-78.6197,0.3785,0.01621,-0.11433,0.0117,-0.1545,-0.0652,-0.0085,-0.01844,-0.00175
478,19.1200,0.4057,0.0000,0.1028,0.2266,-0.0039,0.0558,0.0128,0.2085,0.0835,-19.9780,-78.6289,0.3789,0.02125,-0.11906,-0.0382,-0.1559,-0.1292,0.0017,-0.01752,0.00328
479,19.1600,0.4057,0.0000,0.1028,0.2386,-0.0070,0.0513,0.0278,-0.0036,0.0883,-19.9768,-78.6383,0.3793,0.02390,-0.10973,-0.0077,-0.1590,-0.0897,0.0092,-0.01956,-0.00022
480,19.2000,0.4057,0.0000,0.1028,0.2514,0.0068,0.0373,-0.0335,-0.2541,-0.0189,-19.9754,-78.6479,0.3793,0.01724,-0.11051,0.0137,-0.1382,-0.0618,0.0006,-0.01822,-0.00335
481,19.2400,0.4057,0.0000,0.1028,0.2487,-0.0098,0.0439,0.0424,-0.2266,0.0806,-19.9740,-78.6577,0.3794,0.00871,-0.10741,-0.0125,-0.1383,-0.1222,0.0252,-0.01463,0.00127
482,19.2800,0.4057,0.0000,0.1028,0.2367,0.0038,0.0367,-0.0267,-0.0180,0.1355,-19.9728,-78.6673,0.3796,0.00396,-0.09809,-0.0149,-0.1679,-0.0983,-0.0522,-0.00885,0.00263
483,19.3200,0.4057,0.0000,0.1028,0.2127,0.0149,0.0424,-0.0781,0.4002,0.0538,-19.9709,-78.6762,0.3794,0.01419,-0.10944,0.0001,-0.1469,-0.1039,0.0110,-0.00825,0.00426
484,19.3600,0.4057,0.0000,0.1028,0.2289,0.0004,0.0246,-0.0045,0.1166,0.0082,-19.9690,-78.6850,0.3790,0.02373,-0.12385,-0.0113,-0.1317,-0.0711,0.0076,-0.01609,-0.00113
485,19.4000,0.4057,0.0000,0.1028,0.2528,-0.0380,0.0144,0.1784,-0.1550,0.1670,-19.9683,-78.6946,0.3782,0.02194,-0.09753,-0.0061,-0.1451,-0.1024,0.0060,-0.01801,-0.00370
486,19.4400,0.4057,0.0000,0.1028,0.2678,-0.0469,-0.0089,0.2281,-0.0139,0.1787,-19.9685,-78.7051,0.3766,0.01835,-0.04113,0.0079,-0.1626,-0.0785,-0.0434,-0.01230,-0.00319
487,19.4800,0.4057,0.0000,0.1028,0.3040,-0.0612,-0.0733,0.3030,-0.2007,0.1642,-19.9686,-78.7167,0.3735,0.01208,0.01606,0.0168,-0.1783,-0.0524,-0.0476,-0.00635,-0.00836
488,19.5200,0.4057,0.0000,0.1028,0.3275,-0.1137,-0.1512,0.5936,-0.0243,0.0919,-19.9700,-78.7296,0.3673,0.00710,0.11435,0.0501,-0.1729,-0.0155,-0.0613,0.00313,-0.00812
489,19.5600,0.4057,0.0000,0.1028,0.3666,-0.1830,-0.2639,0.9568,-0.2523,-0.0569,-19.9729,-78.7444,0.3582,0.00059,0.26532,0.1417,-0.3031,0.0128,-0.1457,0.01443,-0.01720
490,19.6000,0.4057,0.0000,0.1028,0.4040,-0.1510,-0.3723,0.5720,-0.8134,-0.4361,-19.9780,-78.7609,0.3417,-0.02172,0.46606,0.4160,-0.4303,0.1534,-0.2300,0.02710,-0.02820
491,19.6400,0.4057,0.0000,0.1028,0.3993,-0.0544,-0.0889,0.2608,-0.2803,-0.3329,-19.9791,-78.7765,0.3324,-0.03396,0.58395,-0.0830,-0.1364,-0.3141,0.2215,0.03825,-0.02245
492,19.6800,0.4057,0.0000,0.1028,0.4042,0.0904,-0.0847,-0.4080,-0.2321,-0.3573,-19.9764,-78.7925,0.3294,-0.04043,0.62048,0.1128,-0.1163,-0.4087,0.2303,0.04725,-0.02230
493,19.7200,0.4057,0.0000,0.1028,0.3691,0.1625,-0.3295,-0.5494,0.0002,0.0866,-19.9678,-78.8073,0.3200,-0.04559,0.52351,-0.0691,0.0302,-0.4840,0.3852,0.04227,-0.01044
494,19.7600,0.4057,0.0000,0.1028,0.3606,0.1224,-0.2619,-0.5780,-0.1654,0.2193,-19.9589,-78.8217,0.3069,-0.05375,0.35097,-0.1110,-0.0107,-0.0660,0.1246,0.03192,-0.00033
495,19.8000,0.4057,0.0000,0.1028,0.3411,0.0679,-0.0579,-0.3318,-0.0409,0.0465,-19.9525,-78.8351,0.3004,-0.05609,0.21754,-0.1351,-0.0517,-0.1398,0.1064,0.02549,0.01202
496,19.8400,0.4057,0.0000,0.1028,0.3210,0.0327,0.0588,-0.1551,0.1800,-0.0645,-19.9486,-78.8480,0.3003,-0.05308,0.15962,-0.0723,-0.1227,-0.0969,-0.0110,0.01970,0.01625
497,19.8800,0.4057,0.0000,0.1028,0.2848,0.0444,0.0357,-0.2134,0.5679,-0.0164,-19.9455,-78.8599,0.3014,-0.03723,0.11813,-0.0310,-0.1223,-0.0710,-0.0529,0.01459,0.01322
498,19.9200,0.4057,0.0000,0.1028,0.2786,0.0407,-0.0050,-0.2052,0.4112,0.1538,-19.9419,-78.8710,0.3005,-0.01771,0.05216,-0.0371,-0.1006,-0.0783,0.0415,0.00382,0.00675
499,19.9600,0.0000,0.0000,0.0000,0.0093,-0.0058,0.0000,0.0255,0.0093,0.0368,-19.8586,-76.2445,0.9946,-0.00000,3.14159,-0.0534,-0.0929,-0.0923,0.0630,0.00000,0.00000
500,20.0000,0.0000,0.0000,0.0000,0.0038,-0.0162,-0.2775,0.3484,0.3563,-0.2858,-19.8584,-76.2439,0.9890,0.01968,3.13393,0.6624,-0.0280,-0.5054,0.3912,0.00064,-0.00051
501,20.0400,0.0000,0.0000,0.0000,0.0311,-0.0147,-0.7452,0.1017,0.1328,-0.8955,-19.8589,-76.2431,0.9654,0.02387,3.12875,0.9289,0.4173,0.2060,0.8933,0.00055,-0.01221
502,20.0800,0.0000,0.0000,0.0000,0.0215,-0.0055,-1.1171,-0.0837,-0.2314,-0.9827,-19.8590,-76.2430,0.9269,0.01773,3.13570,1.2089,0.2092,0.2707,1.0571,0.00084,-0.01515
503,20.1200,0.0000,0.0000,0.0000,0.0180,-0.0365,-1.6076,0.2497,-0.4472,-0.3909,-19.8592,-76.2420,0.8688,0.00109,3.12392,0.9008,0.6387,0.4690,1.0368,0.00399,-0.00995
504,20.1600,0.0000,0.0000,0.0000,-0.0272,-0.0118,-2.0682,-0.1370,-0.3360,0.7415,-19.8591,-76.2425,0.7919,-0.01431,3.13337,0.3415,0.5509,0.7220,0.2922,0.01575,-0.00740
505,20.2000,0.0000,0.0000,0.0000,-0.0630,0.1259,-0.3824,-0.7099,-1.6258,-0.1072,-19.8586,-76.2447,0.7462,-0.06703,3.13918,-0.1714,-0.0498,-0.0661,0.3312,0.01893,0.00115
506,20.2400,0.0000,0.0000,0.0000,-0.0609,-0.0264,0.3762,0.2537,-0.0942,0.0432,-19.8556,-76.2497,0.7510,-0.08540,-3.12732,-0.4251,-0.3923,-0.6488,-0.4896,0.03106,0.01541
507,20.2800,0.0000,0.0000,0.0000,-0.0941,-0.1089,0.4104,0.5012,0.5560,0.1679,-19.8508,-76.2465,0.7660,-0.08035,3.13364,-0.1521,-0.5933,-0.3852,-0.1885,0.03622,0.01525
508,20.3200,0.0000,0.0000,0.0000,-0.1373,-0.0231,0.0343,0.0374,0.5919,0.1778,-19.8451,-76.2455,0.7721,-0.05414,3.12620,-0.0471,-0.1394,-0.0371,-0.0059,0.03263,-0.00098
509,20.3600,0.0000,0.0000,0.0000,-0.1401,0.0475,-0.0922,-0.2293,0.1933,0.1639,-19.8403,-76.2477,0.7678,-0.04018,3.13015,-0.0006,-0.0459,-0.0491,0.1288,0.02066,-0.00921
510,20.4000,0.0000,0.0000,0.0000,-0.1315,0.0284,0.0337,-0.1410,-0.1870,0.0914,-19.8356,-76.2512,0.7650,-0.04046,3.13938,-0.0387,-0.0890,-0.1311,0.1310,0.01075,-0.00772
511,20.4400,0.0000,0.0000,0.0000,-0.1734,0.0042,0.1510,-0.0218,0.5066,0.0214,-19.8298,-76.2532,0.7676,-0.03059,3.14143,0.0377,-0.1512,-0.1737,-0.0130,0.01152,0.00188
512,20.4800,0.0000,0.0000,0.0000,-0.1747,-0.0093,0.0411,0.0465,0.3335,-0.0622,-19.8234,-76.2549,0.7698,-0.01601,3.14089,-0.0542,-0.1191,-0.0360,0.0377,0.00240,-0.00476
513,20.5200,0.0000,0.0000,0.0000,-0.1806,-0.0096,0.0062,0.0473,0.2527,-0.0423,-19.8165,-76.2563,0.7686,-0.00409,3.13836,0.0111,-0.0720,-0.0686,0.1223,-0.00226,-0.00773
514,20.5600,0.0000,0.0000,0.0000,-0.1713,0.0017,0.0381,-0.0055,-0.0367,-0.0676,-19.8098,-76.2582,0.7680,-0.00133,3.13791,-0.0147,-0.1016,-0.0710,0.0873,-0.00423,-0.01219
515,20.6000,0.0000,0.0000,0.0000,-0.1718,0.0032,0.0660,-0.0133,-0.1175,-0.0512,-19.8032,-76.2601,0.7688,-0.00440,3.13823,0.0106,-0.1168,-0.1073,0.0684,-0.00400,-0.01044
516,20.6400,0.0000,0.0000,0.0000,-0.1939,0.0185,0.0800,-0.0873,0.2322,-0.0294,-19.7963,-76.2625,0.7703,-0.00088,3.13989,0.0323,-0.1557,-0.1275,0.0455,-0.00135,-0.00596
517,20.6800,0.0000,0.0000,0.0000,-0.1940,0.0172,0.0168,-0.0792,0.1788,-0.0671,-19.7892,-76.2655,0.7706,0.00662,-3.13940,-0.0109,-0.1222,-0.0458,0.0780,-0.00563,-0.00743
518,20.7200,0.0000,0.0000,0.0000,-0.1875,-0.0154,-0.0023,0.0755,0.0150,-0.0383,-19.7819,-76.2676,0.7692,0.01084,-3.13959,-0.0086,-0.0728,-0.0746,0.1250,-0.00766,-0.00823
519,20.7600,0.0000,0.0000,0.0000,-0.1887,-0.0091,0.0528,0.0469,0.0283,-0.0863,-19.7746,-76.2690,0.7689,0.01143,3.14038,0.0167,-0.1146,-0.1021,0.0693,-0.00511,-0.00906
520,20.8000,0.0000,0.0000,0.0000,-0.1871,0.0098,0.0660,-0.0434,-0.0319,-0.0855,-19.7674,-76.2712,0.7701,0.01078,3.14068,0.0179,-0.1347,-0.0904,0.0567,-0.00518,-0.01079
521,20.8400,0.0000,0.0000,0.0000,-0.1974,0.0059,0.0462,-0.0271,0.1593,-0.0303,-19.7602,-76.2737,0.7709,0.01456,-3.14119,0.0216,-0.1269,-0.1099,0.0878,-0.00478,-0.00712
522,20.8800,0.0000,0.0000,0.0000,-0.1888,-0.0003,0.0039,0.0014,0.0072,-0.0079,-19.7530,-76.2760,0.7704,0.01638,-3.14055,-0.0294,-0.1268,-0.0573,0.0810,-0.00814,-0.00980
523,20.9200,0.0000,0.0000,0.0000,-0.1874,-0.0030,0.0173,0.0164,-0.0318,-0.0553,-19.7457,-76.2781,0.7693,0.01648,-3.14119,0.0053,-0.0984,-0.0914,0.0871,-0.00681,-0.01045
524,20.9600,0.0000,0.0000,0.0000,-0.1876,-0.0025,0.0487,0.0112,-0.0205,0.0095,-19.7384,-76.2801,0.7695,0.01595,3.14128,0.0135,-0.1076,-0.1149,0.0534,-0.00599,-0.01083
525,21.0000,0.0000,0.0000,0.0000,-0.1916,0.0202,0.0582,-0.0943,0.0430,-0.0514,-19.7314,-76.2826,0.7703,0.01592,-3.14022,0.0503,-0.1340,-0.0920,0.0514,-0.00452,-0.01068
526,21.0400,0.0000,0.0000,0.0000,-0.1947,0.0029,0.0290,-0.0107,0.1245,-0.0653,-19.7242,-76.2854,0.7707,0.02014,-3.13772,-0.0078,-0.1198,-0.0972,0.0869,-0.00553,-0.01006
527,21.0800,0.0000,0.0000,0.0000,-0.1816,-0.0251,0.0064,0.1186,-0.1153,0.0253,-19.7169,-76.2871,0.7699,0.01957,-3.14039,-0.0194,-0.0952,-0.0955,0.0866,-0.00759,-0.01044
528,21.1200,0.0000,0.0000,0.0000,-0.1879,0.0064,0.0496,-0.0284,-0.0083,-0.0646,-19.7097,-76.2887,0.7697,0.01669,3.14029,0.0311,-0.1378,-0.1060,0.0421,-0.00311,-0.00939
529,21.1600,0.0000,0.0000,0.0000,-0.1954,0.0231,0.0628,-0.1032,0.1339,-0.1407,-19.7026,-76.2917,0.7707,0.02018,-3.13940,0.0395,-0.1238,-0.0879,0.0825,-0.00317,-0.00904
530,21.2000,0.0000,0.0000,0.0000,-0.1798,-0.0167,-0.0024,0.0798,-0.1320,0.0039,-19.6955,-76.2940,0.7705,0.01943,-3.13876,-0.0386,-0.0987,-0.0785,0.0863,-0.00794,-0.00861
531,21.2400,0.0000,0.0000,0.0000,-0.1898,0.0007,0.0271,0.0007,0.0571,-0.1002,-19.6883,-76.2957,0.7694,0.01803,-3.14158,0.0344,-0.1204,-0.0947,0.0608,-0.00507,-0.00772
532,21.2800,0.0000,0.0000,0.0000,-0.1885,0.0139,0.0544,-0.0607,0.0378,-0.1167,-19.6813,-76.2984,0.7700,0.02012,-3.13944,0.0028,-0.1313,-0.0903,0.0728,-0.00502,-0.00846
533,21.3200,0.0000,0.0000,0.0000,-0.1810,-0.0251,0.0294,0.1156,-0.0747,0.0844,-19.6741,-76.3003,0.7704,0.01995,-3.14084,-0.0165,-0.1017,-0.1226,0.0971,-0.00711,-0.00619
534,21.3600,0.0000,0.0000,0.0000,-0.1857,0.0118,0.0486,-0.0521,0.0124,-0.1174,-19.6671,-76.3021,0.7704,0.01738,3.14024,0.0648,-0.1321,-0.0747,0.0654,-0.00220,-0.00656
535,21.4000,0.0000,0.0000,0.0000,-0.1928,0.0122,0.0407,-0.0558,0.1538,-0.0402,-19.6601,-76.3050,0.7711,0.02265,-3.13992,0.0048,-0.1134,-0.1113,0.0691,-0.00210,-0.00601
536,21.4400,0.0000,0.0000,0.0000,-0.1873,0.0046,0.0255,-0.0173,0.1055,-0.1083,-19.6532,-76.3076,0.7708,0.02661,-3.13852,0.0277,-0.1259,-0.0667,0.1132,-0.00538,-0.00520
537,21.4800,0.0000,0.0000,0.0000,-0.1665,-0.0118,0.0047,0.0615,-0.2788,-0.1159,-19.6463,-76.3097,0.7701,0.02213,-3.13917,-0.0003,-0.0803,-0.0641,0.0822,-0.00828,-0.00713
538,21.5200,0.0000,0.0000,0.0000,-0.1864,-0.0111,0.0600,0.0537,0.1424,-0.0346,-19.6394,-76.3112,0.7702,0.02146,3.14045,0.0278,-0.1305,-0.1524,0.0718,-0.00359,-0.00416
539,21.5600,0.0000,0.0000,0.0000,-0.1689,0.0065,0.0196,-0.0288,-0.2029,-0.0543,-19.6327,-76.3134,0.7706,0.01813,3.14069,-0.0103,-0.1099,-0.0667,0.0302,-0.00754,-0.00697
540,21.6000,0.0000,0.0000,0.0000,-0.1858,0.0097,0.0395,-0.0456,0.1136,-0.0153,-19.6260,-76.3159,0.7702,0.01818,-3.14140,0.0352,-0.1227,-0.1292,0.0904,-0.00523,-0.00272
541,21.6400,0.0000,0.0000,0.0000,-0.2125,0.0240,0.1224,-0.0889,0.6349,-0.4113,-19.6189,-76.3190,0.7722,0.03668,-3.13836,0.1500,-0.1236,-0.1687,0.1345,-0.00951,-0.00279
542,21.6800,0.0000,0.0000,0.0000,-0.1492,-0.0266,0.0165,0.1165,-0.4939,-0.2186,-19.6125,-76.3214,0.7741,0.03301,-3.13745,-0.0440,-0.1340,-0.0477,0.1021,-0.02012,-0.01305
543,21.7200,0.0000,0.0000,0.0000,-0.2095,-0.0025,0.1165,0.0323,0.6923,-0.4031,-19.6054,-76.3226,0.7750,0.04375,3.13936,0.2390,-0.1457,-0.2505,0.1356,-0.01076,-0.00718
544,21.7600,0.0000,0.0000,0.0000,-0.1483,0.0027,0.0194,0.0184,-0.3945,-0.2344,-19.5993,-76.3254,0.7772,0.04235,-3.14113,-0.0555,-0.1759,-0.0486,0.0999,-0.02146,-0.02072
545,21.8000,0.0000,0.0000,0.0000,-0.1973,0.0018,0.0370,0.0006,0.6873,-0.1639,-19.5927,-76.3274,0.7765,0.05519,3.13971,0.1678,-0.1371,-0.2206,0.1189,-0.01383,-0.01172
546,21.8400,0.0000,0.0000,0.0000,-0.1409,0.0240,-0.0459,-0.0954,-0.2941,-0.2814,-19.5871,-76.3307,0.7752,0.05629,-3.13866,-0.0126,-0.1210,-0.0179,0.0483,-0.02350,-0.02393
547,21.8800,0.0000,0.0000,0.0000,-0.1894,0.0009,0.1147,0.0288,0.7491,-0.4173,-19.5810,-76.3333,0.7753,0.07382,-3.13816,0.2338,-0.1198,-0.2916,0.2294,-0.01861,-0.01661
548,21.9200,0.0000,0.0000,0.0000,-0.0924,-0.0291,0.0462,0.1369,-0.8908,-0.2415,-19.5764,-76.3351,0.7782,0.05996,-3.13861,-0.0321,-0.1927,-0.0625,0.0964,-0.03078,-0.02887
549,21.9600,0.0000,0.0000,0.0000,-0.1331,-0.0416,0.0063,0.1839,0.0924,0.0053,-19.5710,-76.3350,0.7777,0.04987,3.13362,0.0847,-0.1426,-0.2319,0.0554,-0.01292,-0.01630
550,22.0000,0.0000,0.0000,0.0000,-0.1511,0.0514,0.0310,-0.2106,0.5420,-0.3821,-19.5662,-76.3374,0.7770,0.06350,3.13535,0.1292,-0.1501,-0.1386,0.0587,-0.01024,-0.01988
551,22.0400,0.0000,0.0000,0.0000,-0.0984,-0.0013,-0.0197,0.0353,-0.3580,-0.1152,-19.5624,-76.3409,0.7762,0.06472,-3.14110,-0.0042,-0.0784,-0.1185,0.1782,-0.02341,-0.02422
552,22.0800,0.0000,0.0000,0.0000,-0.1111,-0.0209,0.0439,0.1093,0.0415,-0.3114,-19.5581,-76.3417,0.7752,0.05996,3.13671,0.1559,-0.1081,-0.2000,0.1007,-0.01598,-0.01744
553,22.1200,0.0000,0.0000,0.0000,-0.1123,0.0020,0.0552,0.0094,0.2099,-0.2754,-19.5542,-76.3431,0.7764,0.06524,3.13500,0.0541,-0.1293,-0.1545,0.0361,-0.01332,-0.01957
554,22.1600,0.0000,0.0000,0.0000,-0.1109,0.0190,0.0521,-0.0517,0.2925,-0.4696,-19.5507,-76.3452,0.7771,0.07592,3.13718,0.1609,-0.1129,-0.1646,0.1553,-0.01723,-0.02140
555,22.2000,0.0000,0.0000,0.0000,-0.0918,0.0014,0.0315,0.0187,0.1445,-0.3384,-19.5476,-76.3473,0.7777,0.08363,3.13965,0.0853,-0.1210,-0.1368,0.1294,-0.02196,-0.02471
556,22.2400,0.0000,0.0000,0.0000,-0.0768,-0.0132,0.0047,0.0702,0.0767,-0.1690,-19.5445,-76.3484,0.7770,0.08770,3.13784,0.0783,-0.1248,-0.1730,0.0932,-0.02350,-0.02695
557,22.2800,0.0000,0.0000,0.0000,-0.0823,0.0075,0.0635,0.0085,0.3743,-0.5350,-19.5419,-76.3495,0.7769,0.09819,3.13698,0.1710,-0.1157,-0.1902,0.1461,-0.02322,-0.02709
558,22.3200,0.0000,0.0000,0.0000,-0.0165,-0.0068,0.0391,0.0460,-0.7203,-0.1869,-19.5405,-76.3506,0.7782,0.08551,3.13889,0.0510,-0.1416,-0.1443,0.1008,-0.02991,-0.03212
559,22.3600,0.0000,0.0000,0.0000,-0.0238,-0.0179,-0.0329,0.0761,-0.3082,0.1086,-19.5391,-76.3503,0.7768,0.06608,3.13439,0.0347,-0.1330,-0.1780,-0.0067,-0.01433,-0.01997
560,22.4000,0.0000,0.0000,0.0000,-0.0437,0.0177,0.0174,-0.0746,0.1818,-0.2236,-19.5379,-76.3510,0.7748,0.06599,3.13431,0.0763,-0.1196,-0.1721,0.1190,-0.00707,-0.01558
561,22.4400,0.0000,0.0000,0.0000,-0.0275,0.0217,0.0537,-0.0862,-0.0433,-0.3065,-19.5373,-76.3525,0.7751,0.06886,3.13928,0.0989,-0.0916,-0.1512,0.0694,-0.01187,-0.01867
562,22.4800,0.0000,0.0000,0.0000,-0.0175,-0.0024,0.0295,0.0284,-0.0729,-0.2561,-19.5368,-76.3531,0.7753,0.06623,3.14066,0.0923,-0.0927,-0.1573,0.0600,-0.01230,-0.01718
563,22.5200,0.0000,0.0000,0.0000,-0.0462,0.0067,0.0885,0.0026,0.5962,-0.4597,-19.5359,-76.3534,0.7761,0.08008,3.13986,0.1791,-0.1149,-0.2077,0.1255,-0.00966,-0.01505
564,22.5600,0.0000,0.0000,0.0000,0.0221,0.0094,0.0536,-0.0312,-0.6524,-0.1830,-19.5362,-76.3541,0.7779,0.07124,-3.13917,0.0696,-0.1723,-0.1129,0.1068,-0.01901,-0.02602
565,22.6000,0.0000,0.0000,0.0000,0.0230,-0.0143,-0.0421,0.0756,-0.5126,-0.1408,-19.5364,-76.3534,0.7763,0.04899,-3.14134,0.0727,-0.0707,-0.1261,0.0356,-0.00740,-0.01422
566,22.6400,0.0000,0.0000,0.0000,0.0087,0.0011,-0.0218,0.0006,-0.2293,-0.0803,-19.5365,-76.3529,0.7735,0.03490,3.13998,0.0205,-0.1160,-0.1424,0.0451,0.00360,-0.00716
567,22.6800,0.0000,0.0000,0.0000,-0.0086,0.0106,0.0500,-0.0423,0.0593,-0.1385,-19.5366,-76.3532,0.7727,0.03424,3.14139,0.0753,-0.1002,-0.1769,0.0577,0.00720,-0.00214
568,22.7200,0.0000,0.0000,0.0000,-0.0160,0.0075,0.0642,-0.0240,0.2241,-0.3231,-19.5365,-76.3536,0.7737,0.04065,-3.14030,0.0821,-0.1090,-0.1549,0.0460,0.00488,-0.00237
569,22.7600,0.0000,0.0000,0.0000,0.0014,-0.0081,0.0565,0.0635,-0.1453,-0.3491,-19.5364,-76.3536,0.7746,0.04101,-3.14055,0.1097,-0.0844,-0.1533,0.1136,-0.00091,-0.00794
570,22.8000,0.0000,0.0000,0.0000,-0.0063,-0.0109,0.0398,0.0623,0.0116,-0.1625,-19.5360,-76.3531,0.7751,0.03878,3.13911,0.0957,-0.1002,-0.1730,0.0284,0.00198,-0.00827
571,22.8400,0.0000,0.0000,0.0000,-0.0276,0.0024,0.0624,0.0173,0.4030,-0.3669,-19.5355,-76.3531,0.7755,0.04927,3.13746,0.1178,-0.1074,-0.2018,0.1230,0.00027,-0.00876
572,22.8800,0.0000,0.0000,0.0000,0.0022,0.0061,0.0186,-0.0213,-0.1701,-0.1738,-19.5355,-76.3535,0.7758,0.05043,3.13905,0.0486,-0.1172,-0.1322,0.0285,-0.00573,-0.01721
573,22.9200,0.0000,0.0000,0.0000,-0.0271,-0.0029,0.0461,0.0226,0.4414,-0.2658,-19.5350,-76.3536,0.7753,0.05950,3.13768,0.1317,-0.0971,-0.2049,0.1256,-0.00300,-0.01181
574,22.9600,0.0000,0.0000,0.0000,0.0095,-0.0012,0.0213,0.0272,-0.2323,-0.3114,-19.5350,-76.3537,0.7753,0.06011,3.13841,0.0619,-0.0834,-0.1291,0.0575,-0.01191,-0.01864
575,23.0000,0.0000,0.0000,0.0000,-0.0031,-0.0057,0.0391,0.0434,0.0721,-0.2106,-19.5349,-76.3532,0.7750,0.05814,3.13611,0.0933,-0.1152,-0.1931,0.0705,-0.00847,-0.01468
576,23.0400,0.0000,0.0000,0.0000,0.0046,0.0059,0.0451,-0.0092,-0.0507,-0.2804,-19.5350,-76.3531,0.7752,0.05795,3.13638,0.0872,-0.1046,-0.1619,0.0806,-0.00961,-0.01439
577,23.0800,0.0000,0.0000,0.0000,0.0052,0.0090,0.0279,-0.0302,0.0031,-0.2207,-19.5354,-76.3531,0.7752,0.05708,3.13771,0.0890,-0.0982,-0.1515,0.0498,-0.01073,-0.01342
578,23.1200,0.0000,0.0000,0.0000,0.0110,0.0062,0.0405,-0.0063,-0.0961,-0.3333,-19.5359,-76.3531,0.7749,0.05502,3.13948,0.1051,-0.0994,-0.1707,0.1138,-0.01024,-0.01285
579,23.1600,0.0000,0.0000,0.0000,0.0193,0.0015,0.0333,0.0092,-0.2089,-0.2636,-19.5365,-76.3527,0.7751,0.04788,3.13998,0.0733,-0.1082,-0.1439,0.0413,-0.00728,-0.01069
580,23.2000,0.0000,0.0000,0.0000,0.0137,0.0032,0.0115,-0.0039,-0.0882,-0.1902,-19.5369,-76.3523,0.7744,0.04250,3.13975,0.0660,-0.1014,-0.1502,0.0439,-0.00249,-0.00776
581,23.2400,0.0000,0.0000,0.0000,0.0128,0.0142,0.0308,-0.0497,-0.1214,-0.2727,-19.5375,-76.3522,0.7737,0.03819,-3.14123,0.0978,-0.0965,-0.1399,0.0795,-0.00042,-0.00741
582,23.2800,0.0000,0.0000,0.0000,0.0127,-0.0141,0.0564,0.0777,-0.1420,-0.1471,-19.5379,-76.3519,0.7742,0.03384,-3.14149,0.0735,-0.0967,-0.1796,0.0985,-0.00109,-0.00340
583,23.3200,0.0000,0.0000,0.0000,-0.0063,0.0027,0.0701,0.0136,0.2108,-0.4160,-19.5377,-76.3512,0.7751,0.03623,3.13825,0.1380,-0.1087,-0.1592,0.0592,0.00107,-0.00407
584,23.3600,0.0000,0.0000,0.0000,0.0079,-0.0019,-0.0008,0.0163,-0.0941,-0.1463,-19.5379,-76.3512,0.7752,0.03756,3.13896,0.0167,-0.0907,-0.1421,0.0268,-0.00360,-0.00747
585,23.4000,0.0000,0.0000,0.0000,-0.0206,0.0200,0.0499,-0.0812,0.4118,-0.3632,-19.5379,-76.3513,0.7742,0.04582,3.13963,0.1647,-0.1080,-0.1685,0.1244,-0.00149,-0.00696
586,23.4400,0.0000,0.0000,0.0000,0.0102,-0.0068,0.0116,0.0406,-0.1690,-0.1700,-19.5383,-76.3517,0.7743,0.04893,-3.14052,-0.0016,-0.0820,-0.1369,0.0358,-0.01069,-0.01186
587,23.4800,0.0000,0.0000,0.0000,0.0072,-0.0124,0.0380,0.0778,-0.1226,-0.2546,-19.5380,-76.3509,0.7735,0.04237,3.13791,0.1168,-0.1045,-0.1596,0.1112,-0.00697,-0.00821
588,23.5200,0.0000,0.0000,0.0000,0.0094,-0.0025,0.0442,0.0178,-0.1959,-0.0765,-19.5380,-76.3505,0.7741,0.03600,3.13623,0.0363,-0.1194,-0.1695,0.0002,-0.00446,-0.00880
589,23.5600,0.0000,0.0000,0.0000,0.0148,0.0078,0.0274,-0.0229,-0.3710,-0.2425,-19.5384,-76.3503,0.7738,0.02326,3.13660,0.0832,-0.1007,-0.1298,0.1028,-0.00072,-0.00803
